trayID,species,spID,I,n,trayID_consec,day,planter,plate,domeID,side,x,x1,y,temp_PM,temp_AM,richness,SD,shannon,n_allP,n_allP.na,I_all,n_radish,n_arugula,n_basil,n_red_rom,n_green_rom,n_butter,I_radish,I_arugula,I_basil,I_red_rom,I_green_rom,I_butter,notes,n_others,n_others2,temp_PM_z,richness_z,n_others_z,n_others2_z,n_allP.na_z,n_radish_zsq,n_arugula_zsq,n_basil_zsq,n_red_rom_zsq,n_green_rom_zsq,n_butter_zsq,n_radish_p,n_arugula_p,n_basil_p,n_red_rom_p,n_green_rom_p,n_butter_p
51,radish,1,17,83,48,3,CE,9,39,R,3,3.3,5,26.7,23.9,2,0.5,0.6809538397553379,154,153,35,89,64,0,0,0,0,23,12,0,0,0,0,NA,64,0,0.38876990774485093,-0.2675041779803306,-0.518686677463073,-0.6127213033294283,-0.5272983098444596,0.29446255166301355,0.33528552342745815,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.5816993464052288,0.41830065359477125,0,0,0,0
52,arugula,2,45,58,49,1,KF,1,69,R,6,6.3,8,23.8,23,2,0.5,0.6809538397553379,154,153,127,89,64,0,0,0,0,76,51,0,0,0,0,NA,64,0,-0.48122556721305293,-0.2675041779803306,-0.518686677463073,-0.6127213033294283,-0.5272983098444596,0.29446255166301355,0.33528552342745815,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.5816993464052288,0.41830065359477125,0,0,0,0
52,radish,1,70,83,49,1,KF,1,69,R,6,6.3,8,23.8,23,2,0.5,0.6809538397553379,154,153,127,89,64,0,0,0,0,76,51,0,0,0,0,NA,64,0,-0.48122556721305293,-0.2675041779803306,-0.518686677463073,-0.6127213033294283,-0.5272983098444596,0.29446255166301355,0.33528552342745815,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.5816993464052288,0.41830065359477125,0,0,0,0
53,arugula,2,0,59,50,2,KF,4,70,R,7,7.3,8,23.4,22.9,2,0.5,0.6809538397553379,154,154,0,89,65,0,0,0,0,0,0,0,0,0,0,NA,65,0,-0.6012249430693162,-0.2675041779803306,-0.5126012282798013,-0.6127213033294283,-0.5189176042971594,0.29446255166301355,0.34264405992964747,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.577922077922078,0.42207792207792205,0,0,0,0
53,radish,1,0,83,50,2,KF,4,70,R,7,7.3,8,23.4,22.9,2,0.5,0.6809538397553379,154,154,0,89,65,0,0,0,0,0,0,0,0,0,0,NA,65,0,-0.6012249430693162,-0.2675041779803306,-0.5126012282798013,-0.6127213033294283,-0.5189176042971594,0.29446255166301355,0.34264405992964747,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.577922077922078,0.42207792207792205,0,0,0,0
54,basil,3,1,46,51,3,CE,9,4,L,4,4,1,26,24,2,0.5,0.6809538397553379,154,137,17,85,0,52,0,0,0,10,0,7,0,0,0,LOTS OF HERBIVORY,52,52,0.17877099999639148,-0.2675041779803306,-0.5917120676623338,-0.3086517738503974,-0.6613895986012623,0.27243427192136377,-0.6102721561599711,0.462945289093188,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.6204379562043796,0,0.3795620437956204,0,0,0
54,radish,1,4,79,51,3,CE,9,4,L,4,4,1,26,24,2,0.5,0.6809538397553379,154,137,17,85,0,52,0,0,0,10,0,7,0,0,0,LOTS OF HERBIVORY,52,52,0.17877099999639148,-0.2675041779803306,-0.5917120676623338,-0.3086517738503974,-0.6613895986012623,0.27243427192136377,-0.6102721561599711,0.462945289093188,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.6204379562043796,0,0.3795620437956204,0,0,0
55,arugula,2,21,81,52,1,KF,2,63,L,9,9,7,24.3,22.7,2,0.5,0.6809538397553379,154,151,38,0,88,0,0,0,63,0,28,0,0,0,10,NA,151,63,-0.3312263473927246,-0.2675041779803306,0.010747401481567576,-0.24432937338367927,-0.5440597209390599,-0.6746551409302689,0.4984925043797667,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,0.6597939973093742,0,0.5827814569536424,0,0,0,0.41721854304635764
55,butter,6,7,58,52,1,KF,2,63,L,9,9,7,24.3,22.7,2,0.5,0.6809538397553379,154,151,38,0,88,0,0,0,63,0,28,0,0,0,10,NA,151,63,-0.3312263473927246,-0.2675041779803306,0.010747401481567576,-0.24432937338367927,-0.5440597209390599,-0.6746551409302689,0.4984925043797667,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,0.6597939973093742,0,0.5827814569536424,0,0,0,0.41721854304635764
56,basil,3,0,65,53,2,KF,4,82,L,1,1,10,23.5,24.5,2,0.5,0.6809538397553379,154,135,16,64,0,71,0,0,0,10,0,6,0,0,0,"A TOOTHPICK MISSING, LOTS OF HERBIVORY ON BASIL",71,71,-0.5712250991052501,-0.2675041779803306,-0.4760885331801708,-0.19754944577152067,-0.6781510096958627,0.1471550187701589,-0.6102721561599711,0.6133583551058887,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.4740740740740741,0,0.5259259259259259,0,0,0
56,radish,1,5,59,53,2,KF,4,82,L,1,1,10,23.5,24.5,2,0.5,0.6809538397553379,154,135,16,64,0,71,0,0,0,10,0,6,0,0,0,"A TOOTHPICK MISSING, LOTS OF HERBIVORY ON BASIL",71,71,-0.5712250991052501,-0.2675041779803306,-0.4760885331801708,-0.19754944577152067,-0.6781510096958627,0.1471550187701589,-0.6102721561599711,0.6133583551058887,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.4740740740740741,0,0.5259259259259259,0,0,0
57,green_rom,5,1,60,54,3,CE,8,78,R,6,6.3,9,23.5,24.5,2,0.5,0.6809538397553379,154,154,14,0,0,0,89,65,0,0,0,0,9,5,0,NA,154,154,-0.5712250991052501,-0.2675041779803306,0.029003749031382767,0.28779230320462496,-0.5189176042971594,-0.6746551409302689,-0.6102721561599711,-0.42973116344007867,0.7393918941669302,0.6225461352042058,-0.34295888379045403,0,0,0,0.577922077922078,0.42207792207792205,0
57,red_rom,4,2,82,54,3,CE,8,78,R,6,6.3,9,23.5,24.5,2,0.5,0.6809538397553379,154,154,14,0,0,0,89,65,0,0,0,0,9,5,0,NA,154,154,-0.5712250991052501,-0.2675041779803306,0.029003749031382767,0.28779230320462496,-0.5189176042971594,-0.6746551409302689,-0.6102721561599711,-0.42973116344007867,0.7393918941669302,0.6225461352042058,-0.34295888379045403,0,0,0,0.577922077922078,0.42207792207792205,0
58,arugula,2,2,59,55,1,KF,2,73,L,1,1,9,25.5,24.6,2,0.5,0.6809538397553379,154,153,11,0,64,0,0,89,0,0,6,0,0,5,0,NA,153,89,0.028771780176063154,-0.2675041779803306,0.022918299848111036,-0.09229460864416378,-0.5272983098444596,-0.6746551409302689,0.33528552342745815,-0.42973116344007867,-0.4147720410624205,0.7890572991256481,-0.34295888379045403,0,0.41830065359477125,0,0,0.5816993464052288,0
58,green_rom,5,1,82,55,1,KF,2,73,L,1,1,9,25.5,24.6,2,0.5,0.6809538397553379,154,153,11,0,64,0,0,89,0,0,6,0,0,5,0,NA,153,89,0.028771780176063154,-0.2675041779803306,0.022918299848111036,-0.09229460864416378,-0.5272983098444596,-0.6746551409302689,0.33528552342745815,-0.42973116344007867,-0.4147720410624205,0.7890572991256481,-0.34295888379045403,0,0.41830065359477125,0,0,0.5816993464052288,0
59,butter,6,28,81,56,2,KF,5,87,L,6,6,10,22.2,24.4,2,0.5,0.6809538397553379,154,151,73,63,0,0,0,0,88,40,0,0,0,0,33,NA,88,88,-0.961223070638104,-0.2675041779803306,-0.3726358970645514,-0.09814209959568361,-0.5440597209390599,0.14070934937233393,-0.6102721561599711,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,0.8421683544977308,0.41721854304635764,0,0,0,0,0.5827814569536424
59,radish,1,35,58,56,2,KF,5,87,L,6,6,10,22.2,24.4,2,0.5,0.6809538397553379,154,151,73,63,0,0,0,0,88,40,0,0,0,0,33,NA,88,88,-0.961223070638104,-0.2675041779803306,-0.3726358970645514,-0.09814209959568361,-0.5440597209390599,0.14070934937233393,-0.6102721561599711,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,0.8421683544977308,0.41721854304635764,0,0,0,0,0.5827814569536424
60,radish,1,23,82,57,3,CE,9,16,R,7,7.3,2,27,24,2,0.5,0.6809538397553379,154,153,42,89,0,0,64,0,0,30,0,0,12,0,0,NA,64,64,0.4787694396370481,-0.2675041779803306,-0.518686677463073,-0.23848188243215945,-0.5272983098444596,0.29446255166301355,-0.6102721561599711,-0.42973116344007867,0.5639570185559072,-0.3561175935032453,-0.34295888379045403,0.5816993464052288,0,0,0.41830065359477125,0,0
60,red_rom,4,7,59,57,3,CE,9,16,R,7,7.3,2,27,24,2,0.5,0.6809538397553379,154,153,42,89,0,0,64,0,0,30,0,0,12,0,0,NA,64,64,0.4787694396370481,-0.2675041779803306,-0.518686677463073,-0.23848188243215945,-0.5272983098444596,0.29446255166301355,-0.6102721561599711,-0.42973116344007867,0.5639570185559072,-0.3561175935032453,-0.34295888379045403,0.5816993464052288,0,0,0.41830065359477125,0,0
61,arugula,2,8,83,58,1,KF,2,75,R,3,3.3,9,24,24.1,2,0.5,0.6809538397553379,154,154,24,0,89,0,0,65,0,0,14,0,0,10,0,A TOOTHPICK MISSING,154,65,-0.42122587928492183,-0.2675041779803306,0.029003749031382767,-0.2326343914806396,-0.5189176042971594,-0.6746551409302689,0.5047745074024078,-0.42973116344007867,-0.4147720410624205,0.6225461352042058,-0.34295888379045403,0,0.577922077922078,0,0,0.42207792207792205,0
61,green_rom,5,5,60,58,1,KF,2,75,R,3,3.3,9,24,24.1,2,0.5,0.6809538397553379,154,154,24,0,89,0,0,65,0,0,14,0,0,10,0,A TOOTHPICK MISSING,154,65,-0.42122587928492183,-0.2675041779803306,0.029003749031382767,-0.2326343914806396,-0.5189176042971594,-0.6746551409302689,0.5047745074024078,-0.42973116344007867,-0.4147720410624205,0.6225461352042058,-0.34295888379045403,0,0.577922077922078,0,0,0.42207792207792205,0
62,basil,3,4,81,59,2,KF,6,14,L,5,5,2,27,24.2,2,0.5,0.6809538397553379,154,152,15,0,0,88,0,64,0,0,0,11,0,4,0,NA,152,152,0.4787694396370481,-0.2675041779803306,0.016832850664839305,0.2760973213015853,-0.5356790153917597,-0.6746551409302689,-0.6102721561599711,0.7315402709389786,-0.4147720410624205,0.6149887732352651,-0.34295888379045403,0,0,0.5789473684210527,0,0.42105263157894735,0
62,green_rom,5,0,59,59,2,KF,6,14,L,5,5,2,27,24.2,2,0.5,0.6809538397553379,154,152,15,0,0,88,0,64,0,0,0,11,0,4,0,NA,152,152,0.4787694396370481,-0.2675041779803306,0.016832850664839305,0.2760973213015853,-0.5356790153917597,-0.6746551409302689,-0.6102721561599711,0.7315402709389786,-0.4147720410624205,0.6149887732352651,-0.34295888379045403,0,0,0.5789473684210527,0,0.42105263157894735,0
63,radish,1,9,60,60,3,CE,8,31,L,4,4,4,26.5,23.8,2,0.5,0.6809538397553379,154,154,23,65,0,0,89,0,0,14,0,0,9,0,0,NA,89,89,0.3287702198167198,-0.2675041779803306,-0.36655044788127966,-0.09229460864416378,-0.5189176042971594,0.15355052502913638,-0.6102721561599711,-0.42973116344007867,0.7393918941669302,-0.3561175935032453,-0.34295888379045403,0.42207792207792205,0,0,0.577922077922078,0,0
63,red_rom,4,4,82,60,3,CE,8,31,L,4,4,4,26.5,23.8,2,0.5,0.6809538397553379,154,154,23,65,0,0,89,0,0,14,0,0,9,0,0,NA,89,89,0.3287702198167198,-0.2675041779803306,-0.36655044788127966,-0.09229460864416378,-0.5189176042971594,0.15355052502913638,-0.6102721561599711,-0.42973116344007867,0.7393918941669302,-0.3561175935032453,-0.34295888379045403,0.42207792207792205,0,0,0.577922077922078,0,0
64,arugula,2,74,91,61,1,CT,3,30,L,3,3,4,27.6,24,2,0.5,0.6803461898458302,238,234,180,137,97,0,0,0,0,100,80,0,0,0,0,NA,97,0,0.6587685034214426,-0.2675041779803306,-0.31786685441510587,-0.6127213033294283,0.15153883948685465,0.527725021928991,0.5538107350466381,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.5854700854700855,0.41452991452991456,0,0,0,0
64,radish,1,94,131,61,1,CT,3,30,L,3,3,4,27.6,24,2,0.5,0.6803461898458302,238,234,180,137,97,0,0,0,0,100,80,0,0,0,0,NA,97,0,0.6587685034214426,-0.2675041779803306,-0.31786685441510587,-0.6127213033294283,0.15153883948685465,0.527725021928991,0.5538107350466381,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.5854700854700855,0.41452991452991456,0,0,0,0
65,arugula,2,55,94,62,2,CT,5,40,L,4,4,5,26.7,24.5,2,0.5,0.6803461898458302,238,235,145,135,100,0,0,0,0,84,61,0,0,0,0,NA,100,0,0.38876990774485093,-0.2675041779803306,-0.29961050686529067,-0.6127213033294283,0.15991954503415481,0.5189162574186615,0.5716749433243155,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.574468085106383,0.425531914893617,0,0,0,0
65,radish,1,78,129,62,2,CT,5,40,L,4,4,5,26.7,24.5,2,0.5,0.6803461898458302,238,235,145,135,100,0,0,0,0,84,61,0,0,0,0,NA,100,0,0.38876990774485093,-0.2675041779803306,-0.29961050686529067,-0.6127213033294283,0.15991954503415481,0.5189162574186615,0.5716749433243155,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.574468085106383,0.425531914893617,0,0,0,0
66,arugula,2,60,93,63,3,CT,8,24,L,6,6,3,25.6,23,2,0.5,0.6803461898458302,238,236,149,138,98,0,0,0,0,84,65,0,0,0,0,NA,98,0,0.05877162414012924,-0.2675041779803306,-0.3117814052318341,-0.6127213033294283,0.168300250581455,0.5321052920380479,0.5597957765087829,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.5847457627118644,0.4152542372881356,0,0,0,0
66,radish,1,77,131,63,3,CT,8,24,L,6,6,3,25.6,23,2,0.5,0.6803461898458302,238,236,149,138,98,0,0,0,0,84,65,0,0,0,0,NA,98,0,0.05877162414012924,-0.2675041779803306,-0.3117814052318341,-0.6127213033294283,0.168300250581455,0.5321052920380479,0.5597957765087829,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.5847457627118644,0.4152542372881356,0,0,0,0
67,arugula,2,67,91,64,1,CT,3,32,L,5,5,4,27,24.1,2,0.5,0.6803461898458302,238,232,171,135,97,0,0,0,0,98,73,0,0,0,0,NA,97,0,0.4787694396370481,-0.2675041779803306,-0.31786685441510587,-0.6127213033294283,0.1347774283922543,0.5189162574186615,0.5538107350466381,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.5818965517241379,0.41810344827586204,0,0,0,0
67,radish,1,92,129,64,1,CT,3,32,L,5,5,4,27,24.1,2,0.5,0.6803461898458302,238,232,171,135,97,0,0,0,0,98,73,0,0,0,0,NA,97,0,0.4787694396370481,-0.2675041779803306,-0.31786685441510587,-0.6127213033294283,0.1347774283922543,0.5189162574186615,0.5538107350466381,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.5818965517241379,0.41810344827586204,0,0,0,0
68,arugula,2,10,95,65,2,CE,5,84,R,3,3.3,10,22.5,25,2,0.5,0.6803461898458302,238,238,54,138,100,0,0,0,0,39,15,0,0,0,0,NA,100,0,-0.8712235387459067,-0.2675041779803306,-0.29961050686529067,-0.6127213033294283,0.18506166167605534,0.5321052920380479,0.5716749433243155,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.5798319327731093,0.42016806722689076,0,0,0,0
68,radish,1,32,131,65,2,CE,5,84,R,3,3.3,10,22.5,25,2,0.5,0.6803461898458302,238,238,54,138,100,0,0,0,0,39,15,0,0,0,0,NA,100,0,-0.8712235387459067,-0.2675041779803306,-0.29961050686529067,-0.6127213033294283,0.18506166167605534,0.5321052920380479,0.5716749433243155,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.5798319327731093,0.42016806722689076,0,0,0,0
69,arugula,2,76,93,66,3,CT,8,58,R,4,4.3,7,24.5,23.5,2,0.5,0.6803461898458302,238,236,192,137,99,0,0,0,0,110,82,0,0,0,0,NA,99,0,-0.2712266594645935,-0.2675041779803306,-0.30569595604856237,-0.6127213033294283,0.168300250581455,0.527725021928991,0.5657503591515024,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.5805084745762712,0.4194915254237288,0,0,0,0
69,radish,1,104,131,66,3,CT,8,58,R,4,4.3,7,24.5,23.5,2,0.5,0.6803461898458302,238,236,192,137,99,0,0,0,0,110,82,0,0,0,0,NA,99,0,-0.2712266594645935,-0.2675041779803306,-0.30569595604856237,-0.6127213033294283,0.168300250581455,0.527725021928991,0.5657503591515024,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.5805084745762712,0.4194915254237288,0,0,0,0
70,arugula,2,64,90,67,1,KF,3,42,L,6,6,5,27,24.5,2,0.5,0.6803461898458302,238,233,183,137,96,0,0,0,0,113,70,0,0,0,0,A TOOTHPICK MISSING,96,0,0.4787694396370481,-0.2675041779803306,-0.32395230359837757,-0.6127213033294283,0.14315813393955448,0.527725021928991,0.5477947625196642,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.5879828326180258,0.41201716738197425,0,0,0,0
70,radish,1,108,132,67,1,KF,3,42,L,6,6,5,27,24.5,2,0.5,0.6803461898458302,238,233,183,137,96,0,0,0,0,113,70,0,0,0,0,A TOOTHPICK MISSING,96,0,0.4787694396370481,-0.2675041779803306,-0.32395230359837757,-0.6127213033294283,0.14315813393955448,0.527725021928991,0.5477947625196642,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.5879828326180258,0.41201716738197425,0,0,0,0
71,arugula,2,30,95,68,2,CE,4,82,R,1,1.3,10,23,25,2,0.5,0.6803461898458302,238,238,77,138,100,0,0,0,0,42,35,0,0,0,0,NA,100,0,-0.7212243189255785,-0.2675041779803306,-0.29961050686529067,-0.6127213033294283,0.18506166167605534,0.5321052920380479,0.5716749433243155,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.5798319327731093,0.42016806722689076,0,0,0,0
71,radish,1,36,131,68,2,CE,4,82,R,1,1.3,10,23,25,2,0.5,0.6803461898458302,238,238,77,138,100,0,0,0,0,42,35,0,0,0,0,NA,100,0,-0.7212243189255785,-0.2675041779803306,-0.29961050686529067,-0.6127213033294283,0.18506166167605534,0.5321052920380479,0.5716749433243155,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.5798319327731093,0.42016806722689076,0,0,0,0
72,arugula,2,78,94,69,3,CT,9,19,R,1,1.3,3,27.2,23.6,2,0.5,0.6803461898458302,238,235,201,135,100,0,0,0,0,117,84,0,0,0,0,PHOTO,100,0,0.5387691275651793,-0.2675041779803306,-0.29961050686529067,-0.6127213033294283,0.15991954503415481,0.5189162574186615,0.5716749433243155,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.574468085106383,0.425531914893617,0,0,0,0
72,radish,1,111,129,69,3,CT,9,19,R,1,1.3,3,27.2,23.6,2,0.5,0.6803461898458302,238,235,201,135,100,0,0,0,0,117,84,0,0,0,0,PHOTO,100,0,0.5387691275651793,-0.2675041779803306,-0.29961050686529067,-0.6127213033294283,0.15991954503415481,0.5189162574186615,0.5716749433243155,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.574468085106383,0.425531914893617,0,0,0,0
73,arugula,2,78,92,70,1,KF,2,59,L,5,5,7,25.1,23.6,2,0.5,0.6803461898458302,238,232,202,134,98,0,0,0,0,118,84,0,0,0,0,NA,98,0,-0.09122759568019907,-0.2675041779803306,-0.3117814052318341,-0.6127213033294283,0.1347774283922543,0.5144874057882487,0.5597957765087829,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.5775862068965517,0.4224137931034483,0,0,0,0
73,radish,1,112,128,70,1,KF,2,59,L,5,5,7,25.1,23.6,2,0.5,0.6803461898458302,238,232,202,134,98,0,0,0,0,118,84,0,0,0,0,NA,98,0,-0.09122759568019907,-0.2675041779803306,-0.3117814052318341,-0.6127213033294283,0.1347774283922543,0.5144874057882487,0.5597957765087829,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,-0.34295888379045403,0.5775862068965517,0.4224137931034483,0,0,0,0
74,butter,6,0,94,71,2,CT,6,21,R,3,3.3,3,27,23.2,2,0.5,0.6803461898458302,238,238,7,0,0,0,0,138,100,0,0,0,0,5,2,NA,238,238,0.4787694396370481,-0.2675041779803306,0.5401814804262081,0.7789815431322904,0.18506166167605534,-0.6746551409302689,-0.6102721561599711,-0.42973116344007867,-0.4147720410624205,1.0698720048862913,0.9203909970874821,0,0,0,0,0.5798319327731093,0.42016806722689076
74,green_rom,5,0,132,71,2,CT,6,21,R,3,3.3,3,27,23.2,2,0.5,0.6803461898458302,238,238,7,0,0,0,0,138,100,0,0,0,0,5,2,NA,238,238,0.4787694396370481,-0.2675041779803306,0.5401814804262081,0.7789815431322904,0.18506166167605534,-0.6746551409302689,-0.6102721561599711,-0.42973116344007867,-0.4147720410624205,1.0698720048862913,0.9203909970874821,0,0,0,0,0.5798319327731093,0.42016806722689076
75,arugula,2,55,92,72,3,CT,8,60,R,6,6.3,7,24.5,23.6,2,0.5,0.6803461898458302,238,236,103,0,98,0,0,0,138,0,61,0,0,0,42,NA,236,138,-0.2712266594645935,-0.2675041779803306,0.5280105820596647,0.19423244798030773,0.168300250581455,-0.6746551409302689,0.5597957765087829,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,1.1411411908978155,0,0.4152542372881356,0,0,0,0.5847457627118644
75,butter,6,38,132,72,3,CT,8,60,R,6,6.3,7,24.5,23.6,2,0.5,0.6803461898458302,238,236,103,0,98,0,0,0,138,0,61,0,0,0,42,NA,236,138,-0.2712266594645935,-0.2675041779803306,0.5280105820596647,0.19423244798030773,0.168300250581455,-0.6746551409302689,0.5597957765087829,-0.42973116344007867,-0.4147720410624205,-0.3561175935032453,1.1411411908978155,0,0.4152542372881356,0,0,0,0.5847457627118644
76,green_rom,5,80,95,73,1,CE,1,80,L,8,8,9,23.5,24,2,0.5,0.6803461898458302,238,236,207,136,0,0,0,100,0,122,0,0,0,85,0,NA,100,100,-0.5712250991052501,-0.2675041779803306,-0.29961050686529067,-0.027972208177445685,0.168300250581455,0.5233287360468133,-0.6102721561599711,-0.42973116344007867,-0.4147720410624205,0.8577653649198927,-0.34295888379045403,0.576271186440678,0,0,0,0.423728813559322,0
76,radish,1,115,129,73,1,CE,1,80,L,8,8,9,23.5,24,2,0.5,0.6803461898458302,238,236,207,136,0,0,0,100,0,122,0,0,0,85,0,NA,100,100,-0.5712250991052501,-0.2675041779803306,-0.29961050686529067,-0.027972208177445685,0.168300250581455,0.5233287360468133,-0.6102721561599711,-0.42973116344007867,-0.4147720410624205,0.8577653649198927,-0.34295888379045403,0.576271186440678,0,0,0,0.423728813559322,0
77,arugula,2,43,132,74,2,CT,4,79,L,7,7,9,23.4,24,2,0.5,0.6803461898458302,238,238,74,0,138,0,100,0,0,0,48,0,26,0,0,NA,238,100,-0.6012249430693162,-0.2675041779803306,0.5401814804262081,-0.027972208177445685,0.18506166167605534,-0.6746551409302689,0.7782013025173847,-0.42973116344007867,0.8086392834604891,-0.3561175935032453,-0.34295888379045403,0,0.5798319327731093,0,0.42016806722689076,0,0
77,red_rom,4,21,94,74,2,CT,4,79,L,7,7,9,23.4,24,2,0.5,0.6803461898458302,238,238,74,0,138,0,100,0,0,0,48,0,26,0,0,NA,238,100,-0.6012249430693162,-0.2675041779803306,0.5401814804262081,-0.027972208177445685,0.18506166167605534,-0.6746551409302689,0.7782013025173847,-0.42973116344007867,0.8086392834604891,-0.3561175935032453,-0.34295888379045403,0,0.5798319327731093,0,0.42016806722689076,0,0
78,basil,3,7,131,75,3,KF,7,89,L,8,8,10,22.3,25,2,0.5,0.6803461898458302,238,236,15,0,0,137,0,0,99,0,0,12,0,0,3,NA,236,236,-0.9312232266740379,-0.2675041779803306,0.5280105820596647,0.7672865612292508,0.168300250581455,-0.6746551409302689,-0.6102721561599711,1.019216472580303,-0.4147720410624205,-0.3561175935032453,0.9140583763532372,0,0,0.5805084745762712,0,0,0.4194915254237288
78,butter,6,1,93,75,3,KF,7,89,L,8,8,10,22.3,25,2,0.5,0.6803461898458302,238,236,15,0,0,137,0,0,99,0,0,12,0,0,3,NA,236,236,-0.9312232266740379,-0.2675041779803306,0.5280105820596647,0.7672865612292508,0.168300250581455,-0.6746551409302689,-0.6102721561599711,1.019216472580303,-0.4147720410624205,-0.3561175935032453,0.9140583763532372,0,0,0.5805084745762712,0,0,0.4194915254237288
79,butter,6,5,94,76,1,KF,1,57,L,3,3,7,24.4,23.4,2,0.5,0.6803461898458302,238,237,19,0,0,0,138,0,99,0,0,0,10,0,9,A TOOTHPICK MISSING,237,237,-0.3012265034286596,-0.2675041779803306,0.5340960312429364,0.7731340521807706,0.17668095612875517,-0.6746551409302689,-0.6102721561599711,-0.42973116344007867,1.0224108530675653,-0.3561175935032453,0.9140583763532372,0,0,0,0.5822784810126582,0,0.4177215189873418
79,red_rom,4,4,132,76,1,KF,1,57,L,3,3,7,24.4,23.4,2,0.5,0.6803461898458302,238,237,19,0,0,0,138,0,99,0,0,0,10,0,9,A TOOTHPICK MISSING,237,237,-0.3012265034286596,-0.2675041779803306,0.5340960312429364,0.7731340521807706,0.17668095612875517,-0.6746551409302689,-0.6102721561599711,-0.42973116344007867,1.0224108530675653,-0.3561175935032453,0.9140583763532372,0,0,0,0.5822784810126582,0,0.4177215189873418
80,green_rom,5,0,130,77,2,CE,5,67,R,4,4.3,8,24,23,2,0.5,0.6803461898458302,238,238,9,0,0,0,100,138,0,0,0,0,6,3,0,NA,238,238,-0.42122587928492183,-0.2675041779803306,0.5401814804262081,0.7789815431322904,0.18506166167605534,-0.6746551409302689,-0.6102721561599711,-0.42973116344007867,0.8086392834604891,1.0698720048862913,-0.34295888379045403,0,0,0,0.42016806722689076,0.5798319327731093,0
80,red_rom,4,1,94,77,2,CE,5,67,R,4,4.3,8,24,23,2,0.5,0.6803461898458302,238,238,9,0,0,0,100,138,0,0,0,0,6,3,0,NA,238,238,-0.42122587928492183,-0.2675041779803306,0.5401814804262081,0.7789815431322904,0.18506166167605534,-0.6746551409302689,-0.6102721561599711,-0.42973116344007867,0.8086392834604891,1.0698720048862913,-0.34295888379045403,0,0,0,0.42016806722689076,0.5798319327731093,0
81,butter,6,2,131,78,3,KF,9,12,L,3,3,2,26.4,23.7,2,0.5,0.6803461898458302,238,238,15,0,0,0,100,0,138,0,0,0,7,0,8,NA,238,238,0.2987703758526537,-0.2675041779803306,0.5401814804262081,0.7789815431322904,0.18506166167605534,-0.6746551409302689,-0.6102721561599711,-0.42973116344007867,0.8086392834604891,-0.3561175935032453,1.1411411908978155,0,0,0,0.42016806722689076,0,0.5798319327731093
81,red_rom,4,2,95,78,3,KF,9,12,L,3,3,2,26.4,23.7,2,0.5,0.6803461898458302,238,238,15,0,0,0,100,0,138,0,0,0,7,0,8,NA,238,238,0.2987703758526537,-0.2675041779803306,0.5401814804262081,0.7789815431322904,0.18506166167605534,-0.6746551409302689,-0.6102721561599711,-0.42973116344007867,0.8086392834604891,-0.3561175935032453,1.1411411908978155,0,0,0,0.42016806722689076,0,0.5798319327731093
