ID,x,y,trayID,richness,rep,spID,state0_v2,state_final,species,tray_type
ID81,18.61,7.795494759,126,4,10,1,S,I,radish,regular
ID82,20.31,7.795494759,126,4,10,3,S,S,basil,regular
ID83,22.01,7.795494759,126,4,10,2,S,I,arugula,regular
ID84,23.71,7.795494759,126,4,10,6,S,I,butter,regular
ID85,0.76,9.267737946,126,4,10,3,S,NA,basil,regular
ID86,2.46,9.267737946,126,4,10,6,S,S,butter,regular
ID87,4.16,9.267737946,126,4,10,2,S,I,arugula,regular
ID88,5.86,9.267737946,126,4,10,1,S,I,radish,regular
ID89,7.56,9.267737946,126,4,10,3,S,S,basil,regular
ID90,9.26,9.267737946,126,4,10,1,S,I,radish,regular
ID91,10.96,9.267737946,126,4,10,6,S,S,butter,regular
ID92,12.66,9.267737946,126,4,10,6,S,S,butter,regular
ID93,14.36,9.267737946,126,4,10,1,S,I,radish,regular
ID94,16.06,9.267737946,126,4,10,6,S,I,butter,regular
ID95,17.76,9.267737946,126,4,10,3,S,S,basil,regular
ID96,19.46,9.267737946,126,4,10,1,S,I,radish,regular
ID97,21.16,9.267737946,126,4,10,1,S,I,radish,regular
ID98,22.86,9.267737946,126,4,10,2,S,I,arugula,regular
ID99,1.61,10.73998113,126,4,10,2,C,I,arugula,regular
ID100,3.31,10.73998113,126,4,10,6,S,S,butter,regular
ID101,5.01,10.73998113,126,4,10,3,C,I,basil,regular
ID102,6.71,10.73998113,126,4,10,2,S,I,arugula,regular
ID103,8.41,10.73998113,126,4,10,6,S,S,butter,regular
ID104,10.11,10.73998113,126,4,10,2,S,S,arugula,regular
ID105,11.81,10.73998113,126,4,10,2,S,S,arugula,regular
ID106,13.51,10.73998113,126,4,10,6,S,S,butter,regular
ID107,15.21,10.73998113,126,4,10,2,S,I,arugula,regular
ID108,16.91,10.73998113,126,4,10,2,S,I,arugula,regular
ID109,18.61,10.73998113,126,4,10,3,S,S,basil,regular
ID110,20.31,10.73998113,126,4,10,1,S,I,radish,regular
ID111,22.01,10.73998113,126,4,10,6,S,I,butter,regular
ID112,23.71,10.73998113,126,4,10,1,S,I,radish,regular
ID113,0.76,12.21222432,126,4,10,1,S,I,radish,regular
ID114,2.46,12.21222432,126,4,10,6,S,I,butter,regular
ID115,4.16,12.21222432,126,4,10,2,S,I,arugula,regular
ID116,5.86,12.21222432,126,4,10,6,S,S,butter,regular
ID117,7.56,12.21222432,126,4,10,3,S,I,basil,regular
ID118,9.26,12.21222432,126,4,10,3,S,S,basil,regular
ID119,10.96,12.21222432,126,4,10,6,S,S,butter,regular
ID120,12.66,12.21222432,126,4,10,2,S,S,arugula,regular
ID121,14.36,12.21222432,126,4,10,2,S,S,arugula,regular
ID122,16.06,12.21222432,126,4,10,6,S,I,butter,regular
ID123,17.76,12.21222432,126,4,10,1,S,I,radish,regular
ID124,19.46,12.21222432,126,4,10,6,S,I,butter,regular
ID125,21.16,12.21222432,126,4,10,1,S,I,radish,regular
ID126,22.86,12.21222432,126,4,10,3,S,S,basil,regular
ID127,1.61,13.68446751,126,4,10,1,S,I,radish,regular
ID128,3.31,13.68446751,126,4,10,2,S,I,arugula,regular
ID129,5.01,13.68446751,126,4,10,6,C,S,butter,regular
ID130,6.71,13.68446751,126,4,10,3,S,S,basil,regular
ID131,8.41,13.68446751,126,4,10,1,S,I,radish,regular
ID132,10.11,13.68446751,126,4,10,6,S,S,butter,regular
ID133,11.81,13.68446751,126,4,10,2,S,S,arugula,regular
ID134,13.51,13.68446751,126,4,10,3,S,S,basil,regular
ID135,15.21,13.68446751,126,4,10,2,S,S,arugula,regular
ID136,16.91,13.68446751,126,4,10,1,S,I,radish,regular
ID137,18.61,13.68446751,126,4,10,2,S,I,arugula,regular
ID138,20.31,13.68446751,126,4,10,1,S,I,radish,regular
ID139,22.01,13.68446751,126,4,10,3,S,S,basil,regular
ID140,23.71,13.68446751,126,4,10,1,S,I,radish,regular
ID141,0.76,15.15671069,126,4,10,2,S,I,arugula,regular
ID142,2.46,15.15671069,126,4,10,2,S,I,arugula,regular
ID143,4.16,15.15671069,126,4,10,3,S,S,basil,regular
ID144,5.86,15.15671069,126,4,10,2,C,I,arugula,regular
ID145,7.56,15.15671069,126,4,10,3,S,S,basil,regular
ID146,9.26,15.15671069,126,4,10,2,S,S,arugula,regular
ID147,10.96,15.15671069,126,4,10,6,S,S,butter,regular
ID148,12.66,15.15671069,126,4,10,2,S,S,arugula,regular
ID149,14.36,15.15671069,126,4,10,2,S,S,arugula,regular
ID150,16.06,15.15671069,126,4,10,6,S,I,butter,regular
ID151,17.76,15.15671069,126,4,10,1,S,I,radish,regular
ID152,19.46,15.15671069,126,4,10,3,S,S,basil,regular
ID153,21.16,15.15671069,126,4,10,6,S,I,butter,regular
ID154,22.86,15.15671069,126,4,10,1,S,I,radish,regular
ID155,1.61,16.62895388,126,4,10,1,S,I,radish,regular
ID156,3.31,16.62895388,126,4,10,6,S,S,butter,regular
ID157,5.01,16.62895388,126,4,10,2,S,I,arugula,regular
ID158,6.71,16.62895388,126,4,10,1,S,I,radish,regular
ID159,8.41,16.62895388,126,4,10,3,S,S,basil,regular
ID160,10.11,16.62895388,126,4,10,1,S,S,radish,regular
ID161,11.81,16.62895388,126,4,10,2,S,S,arugula,regular
ID162,13.51,16.62895388,126,4,10,2,S,S,arugula,regular
ID163,15.21,16.62895388,126,4,10,6,S,I,butter,regular
ID164,16.91,16.62895388,126,4,10,1,S,I,radish,regular
ID165,18.61,16.62895388,126,4,10,1,S,I,radish,regular
ID166,20.31,16.62895388,126,4,10,1,S,I,radish,regular
ID167,22.01,16.62895388,126,4,10,2,S,I,arugula,regular
ID168,23.71,16.62895388,126,4,10,3,S,S,basil,regular
ID169,0.76,18.10119706,126,4,10,2,S,I,arugula,regular
ID170,2.46,18.10119706,126,4,10,2,S,I,arugula,regular
ID171,4.16,18.10119706,126,4,10,1,S,I,radish,regular
ID172,5.86,18.10119706,126,4,10,1,S,I,radish,regular
ID173,7.56,18.10119706,126,4,10,6,C,S,butter,regular
ID174,9.26,18.10119706,126,4,10,2,S,S,arugula,regular
ID175,10.96,18.10119706,126,4,10,2,S,S,arugula,regular
ID176,12.66,18.10119706,126,4,10,2,S,S,arugula,regular
ID177,14.36,18.10119706,126,4,10,3,S,S,basil,regular
ID178,16.06,18.10119706,126,4,10,2,S,I,arugula,regular
ID179,17.76,18.10119706,126,4,10,2,S,I,arugula,regular
ID180,19.46,18.10119706,126,4,10,6,S,I,butter,regular
ID181,21.16,18.10119706,126,4,10,6,S,S,butter,regular
ID182,22.86,18.10119706,126,4,10,3,S,S,basil,regular
ID183,1.61,19.57344025,126,4,10,1,S,I,radish,regular
ID184,3.31,19.57344025,126,4,10,6,S,I,butter,regular
ID185,5.01,19.57344025,126,4,10,6,S,I,butter,regular
ID186,6.71,19.57344025,126,4,10,2,S,I,arugula,regular
ID187,8.41,19.57344025,126,4,10,3,S,S,basil,regular
ID188,10.11,19.57344025,126,4,10,1,S,I,radish,regular
ID189,11.81,19.57344025,126,4,10,2,S,S,arugula,regular
ID190,13.51,19.57344025,126,4,10,2,S,I,arugula,regular
ID191,15.21,19.57344025,126,4,10,2,S,I,arugula,regular
ID192,16.91,19.57344025,126,4,10,1,S,I,radish,regular
ID193,18.61,19.57344025,126,4,10,2,S,I,arugula,regular
ID194,20.31,19.57344025,126,4,10,6,S,S,butter,regular
ID195,22.01,19.57344025,126,4,10,2,S,I,arugula,regular
ID196,23.71,19.57344025,126,4,10,6,S,S,butter,regular
ID197,0.76,21.04568344,126,4,10,3,C,I,basil,regular
ID198,2.46,21.04568344,126,4,10,1,S,I,radish,regular
ID199,4.16,21.04568344,126,4,10,2,S,I,arugula,regular
ID200,5.86,21.04568344,126,4,10,2,S,I,arugula,regular
ID201,7.56,21.04568344,126,4,10,2,S,S,arugula,regular
ID202,9.26,21.04568344,126,4,10,1,S,S,radish,regular
ID203,10.96,21.04568344,126,4,10,2,S,S,arugula,regular
ID204,12.66,21.04568344,126,4,10,2,S,S,arugula,regular
ID205,14.36,21.04568344,126,4,10,3,S,S,basil,regular
ID206,16.06,21.04568344,126,4,10,3,S,S,basil,regular
ID207,17.76,21.04568344,126,4,10,2,S,I,arugula,regular
ID208,19.46,21.04568344,126,4,10,6,S,I,butter,regular
ID209,21.16,21.04568344,126,4,10,2,S,I,arugula,regular
ID210,22.86,21.04568344,126,4,10,6,S,S,butter,regular
ID211,1.61,22.51792662,126,4,10,2,S,I,arugula,regular
ID212,3.31,22.51792662,126,4,10,1,S,I,radish,regular
ID213,5.01,22.51792662,126,4,10,6,S,S,butter,regular
ID214,6.71,22.51792662,126,4,10,2,S,I,arugula,regular
ID215,8.41,22.51792662,126,4,10,6,S,I,butter,regular
ID216,10.11,22.51792662,126,4,10,1,S,S,radish,regular
ID217,11.81,22.51792662,126,4,10,3,S,S,basil,regular
ID218,13.51,22.51792662,126,4,10,6,S,I,butter,regular
ID219,15.21,22.51792662,126,4,10,3,S,I,basil,regular
ID220,16.91,22.51792662,126,4,10,2,C,I,arugula,regular
ID221,18.61,22.51792662,126,4,10,3,S,S,basil,regular
ID222,20.31,22.51792662,126,4,10,2,S,I,arugula,regular
ID223,22.01,22.51792662,126,4,10,3,S,I,basil,regular
ID224,23.71,22.51792662,126,4,10,1,C,I,radish,regular
ID225,0.76,23.99016981,126,4,10,1,S,S,radish,regular
ID226,2.46,23.99016981,126,4,10,2,S,S,arugula,regular
ID227,4.16,23.99016981,126,4,10,6,S,S,butter,regular
ID228,5.86,23.99016981,126,4,10,3,S,S,basil,regular
ID229,7.56,23.99016981,126,4,10,3,S,S,basil,regular
ID230,9.26,23.99016981,126,4,10,1,S,S,radish,regular
ID231,10.96,23.99016981,126,4,10,2,S,I,arugula,regular
ID232,12.66,23.99016981,126,4,10,2,S,I,arugula,regular
ID233,14.36,23.99016981,126,4,10,2,S,I,arugula,regular
ID234,16.06,23.99016981,126,4,10,1,S,I,radish,regular
ID235,17.76,23.99016981,126,4,10,3,S,S,basil,regular
ID236,19.46,23.99016981,126,4,10,2,S,NA,arugula,regular
ID237,21.16,23.99016981,126,4,10,2,S,I,arugula,regular
ID238,22.86,23.99016981,126,4,10,6,S,I,butter,regular
ID1,0.59,0.503560859,127,6,1,2,S,S,arugula,regular
ID2,2.09,0.503560859,127,6,1,4,S,S,red_rom,regular
ID3,3.59,0.503560859,127,6,1,4,S,S,red_rom,regular
ID4,5.09,0.503560859,127,6,1,2,S,S,arugula,regular
ID5,6.59,0.503560859,127,6,1,5,S,S,green_rom,regular
ID6,8.09,0.503560859,127,6,1,4,S,S,red_rom,regular
ID7,9.59,0.503560859,127,6,1,2,S,S,arugula,regular
ID8,11.09,0.503560859,127,6,1,4,S,S,red_rom,regular
ID9,12.59,0.503560859,127,6,1,3,S,S,basil,regular
ID10,14.09,0.503560859,127,6,1,2,S,S,arugula,regular
ID11,15.59,0.503560859,127,6,1,6,S,S,butter,regular
ID12,17.09,0.503560859,127,6,1,5,S,S,green_rom,regular
ID13,18.59,0.503560859,127,6,1,5,S,S,green_rom,regular
ID14,20.09,0.503560859,127,6,1,5,S,S,green_rom,regular
ID15,21.59,0.503560859,127,6,1,4,S,S,red_rom,regular
ID16,23.09,0.503560859,127,6,1,2,S,S,arugula,regular
ID17,1.34,1.802598965,127,6,1,3,S,S,basil,regular
ID18,2.84,1.802598965,127,6,1,2,S,S,arugula,regular
ID19,4.34,1.802598965,127,6,1,6,S,S,butter,regular
ID20,5.84,1.802598965,127,6,1,4,S,S,red_rom,regular
ID21,7.34,1.802598965,127,6,1,4,S,S,red_rom,regular
ID22,8.84,1.802598965,127,6,1,6,S,S,butter,regular
ID23,10.34,1.802598965,127,6,1,3,S,S,basil,regular
ID24,11.84,1.802598965,127,6,1,5,S,I,green_rom,regular
ID25,13.34,1.802598965,127,6,1,1,C,I,radish,regular
ID26,14.84,1.802598965,127,6,1,1,S,S,radish,regular
ID27,16.34,1.802598965,127,6,1,6,S,S,butter,regular
ID28,17.84,1.802598965,127,6,1,6,S,S,butter,regular
ID29,19.34,1.802598965,127,6,1,4,S,S,red_rom,regular
ID30,20.84,1.802598965,127,6,1,1,S,S,radish,regular
ID31,22.34,1.802598965,127,6,1,1,S,S,radish,regular
ID32,23.84,1.802598965,127,6,1,3,S,S,basil,regular
ID33,0.59,3.101637071,127,6,1,1,S,S,radish,regular
ID34,2.09,3.101637071,127,6,1,3,S,S,basil,regular
ID35,3.59,3.101637071,127,6,1,6,S,S,butter,regular
ID36,5.09,3.101637071,127,6,1,2,S,S,arugula,regular
ID37,6.59,3.101637071,127,6,1,5,S,S,green_rom,regular
ID38,8.09,3.101637071,127,6,1,3,S,S,basil,regular
ID39,9.59,3.101637071,127,6,1,5,S,S,green_rom,regular
ID40,11.09,3.101637071,127,6,1,3,S,I,basil,regular
ID41,12.59,3.101637071,127,6,1,1,S,I,radish,regular
ID42,14.09,3.101637071,127,6,1,2,S,I,arugula,regular
ID43,15.59,3.101637071,127,6,1,1,S,S,radish,regular
ID44,17.09,3.101637071,127,6,1,4,S,S,red_rom,regular
ID45,18.59,3.101637071,127,6,1,2,S,S,arugula,regular
ID46,20.09,3.101637071,127,6,1,1,S,S,radish,regular
ID47,21.59,3.101637071,127,6,1,3,S,S,basil,regular
ID48,23.09,3.101637071,127,6,1,2,S,S,arugula,regular
ID49,1.34,4.400675177,127,6,1,4,S,S,red_rom,regular
ID50,2.84,4.400675177,127,6,1,2,S,S,arugula,regular
ID51,4.34,4.400675177,127,6,1,1,S,S,radish,regular
ID52,5.84,4.400675177,127,6,1,5,S,S,green_rom,regular
ID53,7.34,4.400675177,127,6,1,2,S,I,arugula,regular
ID54,8.84,4.400675177,127,6,1,1,S,I,radish,regular
ID55,10.34,4.400675177,127,6,1,5,S,I,green_rom,regular
ID56,11.84,4.400675177,127,6,1,6,S,I,butter,regular
ID57,13.34,4.400675177,127,6,1,1,S,I,radish,regular
ID58,14.84,4.400675177,127,6,1,1,S,I,radish,regular
ID59,16.34,4.400675177,127,6,1,3,S,S,basil,regular
ID60,17.84,4.400675177,127,6,1,5,S,S,green_rom,regular
ID61,19.34,4.400675177,127,6,1,2,S,S,arugula,regular
ID62,20.84,4.400675177,127,6,1,3,S,S,basil,regular
ID63,22.34,4.400675177,127,6,1,1,S,S,radish,regular
ID64,23.84,4.400675177,127,6,1,5,S,S,green_rom,regular
ID65,0.59,5.699713282,127,6,1,1,S,S,radish,regular
ID66,2.09,5.699713282,127,6,1,2,S,S,arugula,regular
ID67,3.59,5.699713282,127,6,1,2,S,S,arugula,regular
ID68,5.09,5.699713282,127,6,1,5,S,S,green_rom,regular
ID69,6.59,5.699713282,127,6,1,1,S,I,radish,regular
ID70,8.09,5.699713282,127,6,1,6,S,I,butter,regular
ID71,9.59,5.699713282,127,6,1,1,S,I,radish,regular
ID72,11.09,5.699713282,127,6,1,3,S,S,basil,regular
ID73,12.59,5.699713282,127,6,1,2,C,I,arugula,regular
ID74,14.09,5.699713282,127,6,1,3,S,I,basil,regular
ID75,15.59,5.699713282,127,6,1,3,S,I,basil,regular
ID76,17.09,5.699713282,127,6,1,5,S,I,green_rom,regular
ID77,18.59,5.699713282,127,6,1,3,S,I,basil,regular
ID78,20.09,5.699713282,127,6,1,4,S,S,red_rom,regular
ID79,21.59,5.699713282,127,6,1,2,S,S,arugula,regular
ID80,23.09,5.699713282,127,6,1,1,S,S,radish,regular
ID81,1.34,6.998751388,127,6,1,1,S,S,radish,regular
ID82,2.84,6.998751388,127,6,1,3,S,S,basil,regular
ID83,4.34,6.998751388,127,6,1,1,S,S,radish,regular
ID84,5.84,6.998751388,127,6,1,5,S,I,green_rom,regular
ID85,7.34,6.998751388,127,6,1,5,S,I,green_rom,regular
ID86,8.84,6.998751388,127,6,1,1,S,I,radish,regular
ID87,10.34,6.998751388,127,6,1,5,S,S,green_rom,regular
ID88,11.84,6.998751388,127,6,1,1,S,I,radish,regular
ID89,13.34,6.998751388,127,6,1,1,S,I,radish,regular
ID90,14.84,6.998751388,127,6,1,1,S,I,radish,regular
ID91,16.34,6.998751388,127,6,1,2,S,I,arugula,regular
ID92,17.84,6.998751388,127,6,1,1,S,I,radish,regular
ID93,19.34,6.998751388,127,6,1,3,S,I,basil,regular
ID94,20.84,6.998751388,127,6,1,6,S,S,butter,regular
ID95,22.34,6.998751388,127,6,1,3,S,S,basil,regular
ID96,23.84,6.998751388,127,6,1,4,S,S,red_rom,regular
ID97,0.59,8.297789494,127,6,1,1,S,S,radish,regular
ID98,2.09,8.297789494,127,6,1,5,S,S,green_rom,regular
ID99,3.59,8.297789494,127,6,1,2,S,I,arugula,regular
ID100,5.09,8.297789494,127,6,1,1,S,I,radish,regular
ID101,6.59,8.297789494,127,6,1,4,S,I,red_rom,regular
ID102,8.09,8.297789494,127,6,1,2,S,I,arugula,regular
ID103,9.59,8.297789494,127,6,1,2,S,I,arugula,regular
ID104,11.09,8.297789494,127,6,1,1,S,I,radish,regular
ID105,12.59,8.297789494,127,6,1,5,C,I,green_rom,regular
ID106,14.09,8.297789494,127,6,1,2,S,I,arugula,regular
ID107,15.59,8.297789494,127,6,1,3,S,S,basil,regular
ID108,17.09,8.297789494,127,6,1,1,S,I,radish,regular
ID109,18.59,8.297789494,127,6,1,6,S,I,butter,regular
ID110,20.09,8.297789494,127,6,1,2,S,I,arugula,regular
ID111,21.59,8.297789494,127,6,1,1,S,I,radish,regular
ID112,23.09,8.297789494,127,6,1,4,S,S,red_rom,regular
ID113,1.34,9.596827599,127,6,1,3,S,I,basil,regular
ID114,2.84,9.596827599,127,6,1,4,S,S,red_rom,regular
ID115,4.34,9.596827599,127,6,1,1,C,I,radish,regular
ID116,5.84,9.596827599,127,6,1,5,S,S,green_rom,regular
ID117,7.34,9.596827599,127,6,1,4,S,I,red_rom,regular
ID118,8.84,9.596827599,127,6,1,1,C,I,radish,regular
ID119,10.34,9.596827599,127,6,1,1,S,I,radish,regular
ID120,11.84,9.596827599,127,6,1,3,S,S,basil,regular
ID121,13.34,9.596827599,127,6,1,4,S,I,red_rom,regular
ID122,14.84,9.596827599,127,6,1,2,S,I,arugula,regular
ID123,16.34,9.596827599,127,6,1,5,S,I,green_rom,regular
ID124,17.84,9.596827599,127,6,1,1,S,I,radish,regular
ID125,19.34,9.596827599,127,6,1,2,S,I,arugula,regular
ID126,20.84,9.596827599,127,6,1,3,S,I,basil,regular
ID127,22.34,9.596827599,127,6,1,1,S,S,radish,regular
ID128,23.84,9.596827599,127,6,1,4,S,S,red_rom,regular
ID129,0.59,10.8958657,127,6,1,3,S,S,basil,regular
ID130,2.09,10.8958657,127,6,1,1,C,I,radish,regular
ID131,3.59,10.8958657,127,6,1,2,S,I,arugula,regular
ID132,5.09,10.8958657,127,6,1,2,S,I,arugula,regular
ID133,6.59,10.8958657,127,6,1,2,S,I,arugula,regular
ID134,8.09,10.8958657,127,6,1,2,S,I,arugula,regular
ID135,9.59,10.8958657,127,6,1,2,S,I,arugula,regular
ID136,11.09,10.8958657,127,6,1,4,S,I,red_rom,regular
ID137,12.59,10.8958657,127,6,1,1,S,I,radish,regular
ID138,14.09,10.8958657,127,6,1,1,S,I,radish,regular
ID139,15.59,10.8958657,127,6,1,1,S,I,radish,regular
ID140,17.09,10.8958657,127,6,1,1,S,I,radish,regular
ID141,18.59,10.8958657,127,6,1,2,S,I,arugula,regular
ID142,20.09,10.8958657,127,6,1,6,S,I,butter,regular
ID143,21.59,10.8958657,127,6,1,1,S,I,radish,regular
ID144,23.09,10.8958657,127,6,1,1,S,I,radish,regular
ID145,1.34,12.19490381,127,6,1,1,S,I,radish,regular
ID146,2.84,12.19490381,127,6,1,1,S,I,radish,regular
ID147,4.34,12.19490381,127,6,1,3,S,I,basil,regular
ID148,5.84,12.19490381,127,6,1,1,S,I,radish,regular
ID149,7.34,12.19490381,127,6,1,6,S,I,butter,regular
ID150,8.84,12.19490381,127,6,1,2,S,I,arugula,regular
ID151,10.34,12.19490381,127,6,1,1,S,I,radish,regular
ID152,11.84,12.19490381,127,6,1,2,S,I,arugula,regular
ID153,13.34,12.19490381,127,6,1,5,S,I,green_rom,regular
ID154,14.84,12.19490381,127,6,1,2,S,I,arugula,regular
ID155,16.34,12.19490381,127,6,1,3,S,I,basil,regular
ID156,17.84,12.19490381,127,6,1,4,S,I,red_rom,regular
ID157,19.34,12.19490381,127,6,1,1,S,I,radish,regular
ID158,20.84,12.19490381,127,6,1,2,S,I,arugula,regular
ID159,22.34,12.19490381,127,6,1,3,S,S,basil,regular
ID160,23.84,12.19490381,127,6,1,2,S,S,arugula,regular
ID161,0.59,13.49394192,127,6,1,1,S,I,radish,regular
ID162,2.09,13.49394192,127,6,1,2,S,I,arugula,regular
ID163,3.59,13.49394192,127,6,1,1,S,I,radish,regular
ID164,5.09,13.49394192,127,6,1,4,S,I,red_rom,regular
ID165,6.59,13.49394192,127,6,1,1,S,I,radish,regular
ID166,8.09,13.49394192,127,6,1,2,S,I,arugula,regular
ID167,9.59,13.49394192,127,6,1,5,S,S,green_rom,regular
ID168,11.09,13.49394192,127,6,1,6,S,I,butter,regular
ID169,12.59,13.49394192,127,6,1,2,S,I,arugula,regular
ID170,14.09,13.49394192,127,6,1,1,S,I,radish,regular
ID171,15.59,13.49394192,127,6,1,3,S,NA,basil,regular
ID172,17.09,13.49394192,127,6,1,3,S,I,basil,regular
ID173,18.59,13.49394192,127,6,1,1,S,I,radish,regular
ID174,20.09,13.49394192,127,6,1,4,S,S,red_rom,regular
ID175,21.59,13.49394192,127,6,1,4,S,S,red_rom,regular
ID176,23.09,13.49394192,127,6,1,3,S,S,basil,regular
ID177,1.34,14.79298002,127,6,1,1,S,I,radish,regular
ID178,2.84,14.79298002,127,6,1,1,S,I,radish,regular
ID179,4.34,14.79298002,127,6,1,5,S,I,green_rom,regular
ID180,5.84,14.79298002,127,6,1,5,S,S,green_rom,regular
ID181,7.34,14.79298002,127,6,1,3,C,I,basil,regular
ID182,8.84,14.79298002,127,6,1,3,S,S,basil,regular
ID183,10.34,14.79298002,127,6,1,4,S,S,red_rom,regular
ID184,11.84,14.79298002,127,6,1,2,S,I,arugula,regular
ID185,13.34,14.79298002,127,6,1,6,S,I,butter,regular
ID186,14.84,14.79298002,127,6,1,6,S,I,butter,regular
ID187,16.34,14.79298002,127,6,1,1,S,I,radish,regular
ID188,17.84,14.79298002,127,6,1,3,S,S,basil,regular
ID189,19.34,14.79298002,127,6,1,3,S,S,basil,regular
ID190,20.84,14.79298002,127,6,1,2,S,S,arugula,regular
ID191,22.34,14.79298002,127,6,1,2,S,S,arugula,regular
ID192,23.84,14.79298002,127,6,1,2,S,S,arugula,regular
ID193,0.59,16.09201813,127,6,1,4,S,S,red_rom,regular
ID194,2.09,16.09201813,127,6,1,2,S,I,arugula,regular
ID195,3.59,16.09201813,127,6,1,4,S,I,red_rom,regular
ID196,5.09,16.09201813,127,6,1,5,S,S,green_rom,regular
ID197,6.59,16.09201813,127,6,1,6,S,S,butter,regular
ID198,8.09,16.09201813,127,6,1,3,S,S,basil,regular
ID199,9.59,16.09201813,127,6,1,3,S,S,basil,regular
ID200,11.09,16.09201813,127,6,1,4,S,S,red_rom,regular
ID201,12.59,16.09201813,127,6,1,1,S,I,radish,regular
ID202,14.09,16.09201813,127,6,1,4,S,I,red_rom,regular
ID203,15.59,16.09201813,127,6,1,1,S,I,radish,regular
ID204,17.09,16.09201813,127,6,1,2,S,I,arugula,regular
ID205,18.59,16.09201813,127,6,1,1,S,I,radish,regular
ID206,20.09,16.09201813,127,6,1,1,S,S,radish,regular
ID207,21.59,16.09201813,127,6,1,1,S,S,radish,regular
ID208,23.09,16.09201813,127,6,1,2,S,S,arugula,regular
ID209,1.34,17.39105623,127,6,1,4,S,I,red_rom,regular
ID210,2.84,17.39105623,127,6,1,6,S,I,butter,regular
ID211,4.34,17.39105623,127,6,1,4,S,S,red_rom,regular
ID212,5.84,17.39105623,127,6,1,3,S,S,basil,regular
ID213,7.34,17.39105623,127,6,1,3,C,I,basil,regular
ID214,8.84,17.39105623,127,6,1,6,S,S,butter,regular
ID215,10.34,17.39105623,127,6,1,3,S,S,basil,regular
ID216,11.84,17.39105623,127,6,1,3,S,S,basil,regular
ID217,13.34,17.39105623,127,6,1,1,S,I,radish,regular
ID218,14.84,17.39105623,127,6,1,2,S,I,arugula,regular
ID219,16.34,17.39105623,127,6,1,1,S,I,radish,regular
ID220,17.84,17.39105623,127,6,1,4,C,I,red_rom,regular
ID221,19.34,17.39105623,127,6,1,2,S,S,arugula,regular
ID222,20.84,17.39105623,127,6,1,4,S,S,red_rom,regular
ID223,22.34,17.39105623,127,6,1,2,S,S,arugula,regular
ID224,23.84,17.39105623,127,6,1,5,S,S,green_rom,regular
ID225,0.59,18.69009434,127,6,1,3,S,S,basil,regular
ID226,2.09,18.69009434,127,6,1,2,S,NA,arugula,regular
ID227,3.59,18.69009434,127,6,1,4,S,I,red_rom,regular
ID228,5.09,18.69009434,127,6,1,1,S,I,radish,regular
ID229,6.59,18.69009434,127,6,1,1,S,I,radish,regular
ID230,8.09,18.69009434,127,6,1,2,S,I,arugula,regular
ID231,9.59,18.69009434,127,6,1,4,S,S,red_rom,regular
ID232,11.09,18.69009434,127,6,1,4,S,S,red_rom,regular
ID233,12.59,18.69009434,127,6,1,1,S,S,radish,regular
ID234,14.09,18.69009434,127,6,1,6,S,I,butter,regular
ID235,15.59,18.69009434,127,6,1,2,S,I,arugula,regular
ID236,17.09,18.69009434,127,6,1,4,S,S,red_rom,regular
ID237,18.59,18.69009434,127,6,1,3,S,S,basil,regular
ID238,20.09,18.69009434,127,6,1,1,S,S,radish,regular
ID239,21.59,18.69009434,127,6,1,1,S,S,radish,regular
ID240,23.09,18.69009434,127,6,1,1,S,S,radish,regular
ID241,1.34,19.98913244,127,6,1,1,S,I,radish,regular
ID242,2.84,19.98913244,127,6,1,1,S,I,radish,regular
ID243,4.34,19.98913244,127,6,1,5,S,I,green_rom,regular
ID244,5.84,19.98913244,127,6,1,6,S,S,butter,regular
ID245,7.34,19.98913244,127,6,1,4,S,S,red_rom,regular
ID246,8.84,19.98913244,127,6,1,1,S,S,radish,regular
ID247,10.34,19.98913244,127,6,1,1,S,S,radish,regular
ID248,11.84,19.98913244,127,6,1,6,S,S,butter,regular
ID249,13.34,19.98913244,127,6,1,1,S,S,radish,regular
