ID,x,y,horiz,vert,trayID,rand,dens,richness,rep,SD,spID,comp,state0,state0_v2,day_infected,NOTES
ID28,17.84,1.802598965,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID29,19.34,1.802598965,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID30,20.84,1.802598965,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID31,22.34,1.802598965,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID32,23.84,1.802598965,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID33,0.59,3.101637071,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID34,2.09,3.101637071,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID35,3.59,3.101637071,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID36,5.09,3.101637071,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID37,6.59,3.101637071,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID38,8.09,3.101637071,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID39,9.59,3.101637071,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID40,11.09,3.101637071,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID41,12.59,3.101637071,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID42,14.09,3.101637071,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID43,15.59,3.101637071,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID44,17.09,3.101637071,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID45,18.59,3.101637071,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID46,20.09,3.101637071,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID47,21.59,3.101637071,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID48,23.09,3.101637071,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID49,1.34,4.400675177,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID50,2.84,4.400675177,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID51,4.34,4.400675177,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID52,5.84,4.400675177,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID53,7.34,4.400675177,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID54,8.84,4.400675177,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID55,10.34,4.400675177,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID56,11.84,4.400675177,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID57,13.34,4.400675177,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID58,14.84,4.400675177,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID59,16.34,4.400675177,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID60,17.84,4.400675177,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID61,19.34,4.400675177,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID62,20.84,4.400675177,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID63,22.34,4.400675177,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID64,23.84,4.400675177,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID65,0.59,5.699713282,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID66,2.09,5.699713282,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID67,3.59,5.699713282,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID68,5.09,5.699713282,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID69,6.59,5.699713282,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID70,8.09,5.699713282,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID71,9.59,5.699713282,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID72,11.09,5.699713282,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID73,12.59,5.699713282,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID74,14.09,5.699713282,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID75,15.59,5.699713282,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID76,17.09,5.699713282,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID77,18.59,5.699713282,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID78,20.09,5.699713282,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID79,21.59,5.699713282,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID80,23.09,5.699713282,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID81,1.34,6.998751388,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID82,2.84,6.998751388,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID83,4.34,6.998751388,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID84,5.84,6.998751388,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID85,7.34,6.998751388,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID86,8.84,6.998751388,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID87,10.34,6.998751388,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID88,11.84,6.998751388,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID89,13.34,6.998751388,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID90,14.84,6.998751388,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID91,16.34,6.998751388,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID92,17.84,6.998751388,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID93,19.34,6.998751388,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID94,20.84,6.998751388,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID95,22.34,6.998751388,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID96,23.84,6.998751388,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID97,0.59,8.297789494,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID98,2.09,8.297789494,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID99,3.59,8.297789494,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID100,5.09,8.297789494,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID101,6.59,8.297789494,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID102,8.09,8.297789494,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID103,9.59,8.297789494,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID104,11.09,8.297789494,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID105,12.59,8.297789494,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID106,14.09,8.297789494,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID107,15.59,8.297789494,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID108,17.09,8.297789494,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID109,18.59,8.297789494,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID110,20.09,8.297789494,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID111,21.59,8.297789494,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID112,23.09,8.297789494,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID113,1.34,9.596827599,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID114,2.84,9.596827599,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID115,4.34,9.596827599,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID116,5.84,9.596827599,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID117,7.34,9.596827599,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID118,8.84,9.596827599,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID119,10.34,9.596827599,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID120,11.84,9.596827599,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID121,13.34,9.596827599,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID122,14.84,9.596827599,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID123,16.34,9.596827599,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID124,17.84,9.596827599,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID125,19.34,9.596827599,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID126,20.84,9.596827599,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID127,22.34,9.596827599,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID128,23.84,9.596827599,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID129,0.59,10.8958657,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID130,2.09,10.8958657,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID131,3.59,10.8958657,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID132,5.09,10.8958657,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID133,6.59,10.8958657,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID134,8.09,10.8958657,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID135,9.59,10.8958657,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID136,11.09,10.8958657,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID137,12.59,10.8958657,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID138,14.09,10.8958657,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID139,15.59,10.8958657,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID140,17.09,10.8958657,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID141,18.59,10.8958657,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID142,20.09,10.8958657,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID143,21.59,10.8958657,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID144,23.09,10.8958657,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID145,1.34,12.19490381,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID146,2.84,12.19490381,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID147,4.34,12.19490381,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID148,5.84,12.19490381,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID149,7.34,12.19490381,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID150,8.84,12.19490381,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID151,10.34,12.19490381,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID152,11.84,12.19490381,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID153,13.34,12.19490381,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID154,14.84,12.19490381,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID155,16.34,12.19490381,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID156,17.84,12.19490381,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID157,19.34,12.19490381,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID158,20.84,12.19490381,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID159,22.34,12.19490381,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID160,23.84,12.19490381,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID161,0.59,13.49394192,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID162,2.09,13.49394192,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID163,3.59,13.49394192,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID164,5.09,13.49394192,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID165,6.59,13.49394192,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID166,8.09,13.49394192,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID167,9.59,13.49394192,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID168,11.09,13.49394192,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID169,12.59,13.49394192,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID170,14.09,13.49394192,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID171,15.59,13.49394192,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID172,17.09,13.49394192,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID173,18.59,13.49394192,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID174,20.09,13.49394192,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID175,21.59,13.49394192,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID176,23.09,13.49394192,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID177,1.34,14.79298002,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID178,2.84,14.79298002,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID179,4.34,14.79298002,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID180,5.84,14.79298002,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID181,7.34,14.79298002,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID182,8.84,14.79298002,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID183,10.34,14.79298002,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID184,11.84,14.79298002,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID185,13.34,14.79298002,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID186,14.84,14.79298002,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID187,16.34,14.79298002,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID188,17.84,14.79298002,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID189,19.34,14.79298002,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID190,20.84,14.79298002,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID191,22.34,14.79298002,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID192,23.84,14.79298002,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID193,0.59,16.09201813,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID194,2.09,16.09201813,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID195,3.59,16.09201813,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID196,5.09,16.09201813,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID197,6.59,16.09201813,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID198,8.09,16.09201813,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID199,9.59,16.09201813,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID200,11.09,16.09201813,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID201,12.59,16.09201813,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID202,14.09,16.09201813,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID203,15.59,16.09201813,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID204,17.09,16.09201813,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID205,18.59,16.09201813,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID206,20.09,16.09201813,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID207,21.59,16.09201813,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID208,23.09,16.09201813,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID209,1.34,17.39105623,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID210,2.84,17.39105623,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID211,4.34,17.39105623,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID212,5.84,17.39105623,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID213,7.34,17.39105623,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID214,8.84,17.39105623,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID215,10.34,17.39105623,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID216,11.84,17.39105623,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID217,13.34,17.39105623,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID218,14.84,17.39105623,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID219,16.34,17.39105623,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID220,17.84,17.39105623,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID221,19.34,17.39105623,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID222,20.84,17.39105623,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID223,22.34,17.39105623,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID224,23.84,17.39105623,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID225,0.59,18.69009434,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID226,2.09,18.69009434,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID227,3.59,18.69009434,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID228,5.09,18.69009434,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID229,6.59,18.69009434,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID230,8.09,18.69009434,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID231,9.59,18.69009434,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID232,11.09,18.69009434,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID233,12.59,18.69009434,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID234,14.09,18.69009434,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID235,15.59,18.69009434,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID236,17.09,18.69009434,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID237,18.59,18.69009434,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID238,20.09,18.69009434,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID239,21.59,18.69009434,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID240,23.09,18.69009434,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID241,1.34,19.98913244,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID242,2.84,19.98913244,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID243,4.34,19.98913244,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID244,5.84,19.98913244,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID245,7.34,19.98913244,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID246,8.84,19.98913244,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID247,10.34,19.98913244,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID248,11.84,19.98913244,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID249,13.34,19.98913244,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID250,14.84,19.98913244,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID251,16.34,19.98913244,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID252,17.84,19.98913244,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID253,19.34,19.98913244,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID254,20.84,19.98913244,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID255,22.34,19.98913244,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID256,23.84,19.98913244,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID257,0.59,21.28817055,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID258,2.09,21.28817055,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID259,3.59,21.28817055,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID260,5.09,21.28817055,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID261,6.59,21.28817055,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID262,8.09,21.28817055,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID263,9.59,21.28817055,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID264,11.09,21.28817055,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID265,12.59,21.28817055,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID266,14.09,21.28817055,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID267,15.59,21.28817055,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID268,17.09,21.28817055,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID269,18.59,21.28817055,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID270,20.09,21.28817055,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID271,21.59,21.28817055,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID272,23.09,21.28817055,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID273,1.34,22.58720866,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID274,2.84,22.58720866,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID275,4.34,22.58720866,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID276,5.84,22.58720866,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID277,7.34,22.58720866,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID278,8.84,22.58720866,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID279,10.34,22.58720866,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID280,11.84,22.58720866,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID281,13.34,22.58720866,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID282,14.84,22.58720866,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID283,16.34,22.58720866,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID284,17.84,22.58720866,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID285,19.34,22.58720866,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID286,20.84,22.58720866,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID287,22.34,22.58720866,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID288,23.84,22.58720866,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID289,0.59,23.88624676,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID290,2.09,23.88624676,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID291,3.59,23.88624676,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID292,5.09,23.88624676,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID293,6.59,23.88624676,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID294,8.09,23.88624676,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID295,9.59,23.88624676,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID296,11.09,23.88624676,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID297,12.59,23.88624676,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID298,14.09,23.88624676,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID299,15.59,23.88624676,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID300,17.09,23.88624676,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID301,18.59,23.88624676,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID302,20.09,23.88624676,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID303,21.59,23.88624676,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID304,23.09,23.88624676,NA,NA,303,NA,NA,1,NA,NA,basil,NA,S,S,,Control
ID1,0.59,0.503560859,NA,NA,304,NA,NA,1,NA,NA,red_rom,NA,S,S,,Control
